latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.07205,-118.62177,342.29,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,313.65,14.78,D,0
34.07127,-118.62629,346.72,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,301.2,14.78,D,0
34.06727,-118.64928,348.2,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,298.17,4.35,D,0
34.06648,-118.65382,330.87,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,297.66,4.35,D,0
34.08827,-118.52831,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,327.32,207.27,D,0
34.08752,-118.53263,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,363.13,184.8,D,0
34.07896,-118.58205,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,327.06,67.63,D,0
34.07815,-118.5867,350.11,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,342.24,37.87,D,0
34.07736,-118.59128,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,328.87,37.87,D,0
34.08944,-118.5421,367,0.42,0.38,2025-01-08,2045,N,VIIRS,h,2,354.33,111.9,D,0
34.08789,-118.55103,367,0.42,0.38,2025-01-08,2045,N,VIIRS,h,2,347.34,0,D,0
34.08627,-118.56046,367,0.42,0.38,2025-01-08,2045,N,VIIRS,h,2,337.39,90,D,0
34.17767,-118.02549,349.75,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,309.83,36.25,D,0
34.17474,-118.04287,340.13,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,300.7,4.1,D,0
34.09093,-118.53346,334.47,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,290.87,29.13,D,0
34.09019,-118.53776,340.73,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,308.82,29.13,D,0
34.08868,-118.54651,348.36,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,319.74,111.9,D,0
34.08545,-118.56516,345.7,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,296.32,90,D,0
34.08236,-118.58295,356.88,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,300.26,29.24,D,0
34.07072,-118.64996,331.06,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,297.71,6.08,D,0
34.06759,-118.66795,346.59,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,299.21,10.12,D,0
34.0668,-118.67253,351.09,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,304.45,10.12,D,0
34.17839,-118.02126,367,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,325.91,36.25,D,0
34.08709,-118.55569,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,351.26,0,D,0
34.08158,-118.58752,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,335.56,150.57,D,0
34.18108,-118.02605,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,331.39,36.25,D,0
34.09051,-118.55647,367,0.42,0.38,2025-01-08,2045,N,VIIRS,h,2,338.92,0,D,0
34.18178,-118.02191,339.89,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,294.35,36.25,D,0
34.17889,-118.03904,332.45,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,300.9,4.1,D,0
34.17814,-118.04346,334.01,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,297.91,4.1,D,0
34.09285,-118.54292,334.5,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,295.96,111.9,D,0
34.07654,-118.63702,328.96,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,301.81,7.38,D,0
34.07575,-118.64159,348.85,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,304.8,9.19,D,0
34.07497,-118.64608,337.34,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,299.95,9.19,D,0
34.07185,-118.66402,355.09,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,301.08,13.72,D,0
34.07104,-118.6687,356.38,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,307.09,10.12,D,0
34.07021,-118.67347,345.61,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,292.6,10.12,D,0
34.09209,-118.5473,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,325.76,111.9,D,0
34.09132,-118.55183,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,374.12,0,D,0
34.09552,-118.54811,332.6,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,290.11,5.03,D,0
34.09474,-118.5526,355.54,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,290.46,14.85,D,0
34.09394,-118.55725,337.48,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,290.69,14.85,D,0
34.07843,-118.64671,355.87,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,326.35,36.99,D,0
34.07765,-118.65118,337.1,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,304.03,6.29,D,0
34.07688,-118.65565,335.55,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,300.07,6.29,D,0
34.07609,-118.66018,347.66,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,304.64,11.53,D,0
34.07529,-118.66479,353.17,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,303.39,11.53,D,0
34.07446,-118.66955,354.08,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,297.74,26.58,D,0
34.08,-118.63766,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,343.06,98.2,D,0
34.07921,-118.6422,367,0.42,0.38,2025-01-08,2045,N,VIIRS,l,2,328.82,36.99,D,0
34.08342,-118.63853,341.6,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,298.73,98.2,D,0
34.08263,-118.64309,343.14,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,310.36,36.99,D,0
34.08185,-118.6476,348.86,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,290.49,36.99,D,0
34.0803,-118.65649,336.22,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,288.44,6.29,D,0
34.07952,-118.66094,330.96,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,289.04,11.53,D,0
34.07871,-118.66563,327.07,0.42,0.38,2025-01-08,2045,N,VIIRS,n,2,291.75,11.53,D,0
34.19173,-118.04586,329.68,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,294.7,4.35,D,0
34.19101,-118.05018,341.41,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,295.62,4.87,D,0
34.19029,-118.05441,350.1,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,306.13,4.87,D,0
34.17754,-118.13026,332.07,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,290.5,2.7,D,0
34.18091,-118.13107,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,301.61,23.11,D,0
34.19512,-118.04653,331.46,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,302.73,6.07,D,0
34.19439,-118.05087,354.39,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,305.15,20.33,D,0
34.19366,-118.05515,354.54,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,298.81,20.33,D,0
34.18388,-118.11352,347.14,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,293.26,11.96,D,0
34.18314,-118.11787,336.46,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,290.57,11.96,D,0
34.1824,-118.12228,346.29,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,292.27,20.31,D,0
34.18166,-118.12665,356.52,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,296.87,20.31,D,0
34.18017,-118.13547,346.71,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,301.17,23.11,D,0
34.18504,-118.12743,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,303.33,20.31,D,0
34.19851,-118.04716,338.25,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,305.89,6.07,D,0
34.19777,-118.05154,350.86,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,312.97,20.33,D,0
34.19705,-118.05582,356.69,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,307.84,20.33,D,0
34.19633,-118.06005,353.66,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,299.14,14.13,D,0
34.1956,-118.06444,334.62,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,300.47,14.13,D,0
34.18725,-118.11428,351.39,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,296.67,11.96,D,0
34.18652,-118.11864,354.68,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,299.87,11.96,D,0
34.18578,-118.12305,350.3,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,307.22,20.31,D,0
34.1843,-118.13184,354.59,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,305.06,23.11,D,0
34.18355,-118.13625,353.17,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,302.54,23.11,D,0
34.18058,-118.15387,338.69,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,287.39,3.78,D,0
34.04505,-118.94102,344.35,0.43,0.38,2025-01-08,2045,N,VIIRS,n,2,298.73,7.56,D,3
34.19713,-118.0591,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,304.78,27.04,D,0
34.18707,-118.1176,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,300.42,13.81,D,0
34.19934,-118.04616,337.08,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,309.28,6.64,D,0
34.19859,-118.05054,354.49,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,312.17,37.95,D,0
34.19785,-118.05486,350.43,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,315.93,37.95,D,0
34.19639,-118.06342,346.28,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,314.04,27.04,D,0
34.18781,-118.11324,340.48,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,292.29,13.81,D,0
34.18631,-118.122,350.15,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,308.3,29.9,D,0
34.18556,-118.12637,351,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,304.8,29.9,D,0
34.1848,-118.13078,355.73,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,305.71,32.81,D,0
34.18404,-118.1352,353.17,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,303,32.81,D,0
34.18101,-118.15279,333.21,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,287.95,8.4,D,0
34.20125,-118.0555,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,343.59,37.95,D,0
34.19044,-118.11837,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,295.9,13.81,D,0
34.18969,-118.12276,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,300.54,29.9,D,0
34.20274,-118.0468,342.65,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,303.97,6.64,D,0
34.20198,-118.05119,349.01,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,319.06,37.95,D,0
34.20053,-118.05971,356.17,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,322.05,27.04,D,0
34.19979,-118.06407,353.24,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,316.42,27.04,D,0
34.18893,-118.12717,354.02,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,306.52,29.9,D,0
34.18818,-118.13156,352.67,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,310.38,32.81,D,0
34.18742,-118.13598,351.63,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,304.98,32.81,D,0
34.18666,-118.14037,347.08,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,293.54,12.88,D,0
34.18591,-118.14478,335.25,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,289.21,12.88,D,0
34.18515,-118.14917,335.75,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,289.47,8.4,D,0
34.18439,-118.15359,356.5,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,297.65,8.4,D,0
34.18364,-118.15798,346.98,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,292.27,10.28,D,0
34.04634,-118.93959,332.44,0.43,0.38,2025-01-08,2045,N,VIIRS,n,2,300.92,25.74,D,0
34.19232,-118.12791,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,305.24,25.6,D,0
34.19005,-118.14114,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,302.07,14.27,D,0
34.18929,-118.14557,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,304.8,14.27,D,0
34.20393,-118.06034,355.42,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,296.16,20.86,D,0
34.20319,-118.06471,353.74,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,295.51,20.86,D,0
34.19384,-118.11908,337.58,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,292.7,8.83,D,0
34.19308,-118.12349,350.97,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,295.8,25.6,D,0
34.19081,-118.13673,351.1,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,309.49,36.15,D,0
34.18853,-118.14998,353.22,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,310.06,31.79,D,0
34.18777,-118.1544,352.73,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,306.63,31.79,D,0
34.18702,-118.15881,347.29,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,295.01,14.33,D,0
34.20538,-118.05186,367,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,333.83,102.67,D,0
34.20465,-118.05613,316.16,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,317.92,102.67,D,0
34.19495,-118.13308,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,302.43,36.15,D,0
34.19191,-118.15079,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,312.99,31.79,D,0
34.20876,-118.05257,343.7,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,306.68,102.67,D,0
34.20734,-118.06097,355.59,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,288.47,20.86,D,0
34.20658,-118.06538,349.05,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,287.17,20.86,D,0
34.2042,-118.07918,349.8,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,288.26,10.14,D,0
34.19646,-118.12424,350.12,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,299.83,25.6,D,0
34.19571,-118.12865,347.02,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,313.69,25.6,D,0
34.19419,-118.1375,352.63,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,301.15,36.15,D,0
34.19343,-118.14193,355.47,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,301.21,14.27,D,0
34.19267,-118.14635,357,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,301.9,14.27,D,0
34.19115,-118.15521,353.08,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,316.39,31.79,D,0
34.1904,-118.15959,334.53,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,294.25,14.33,D,0
34.20805,-118.05677,367,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,349.29,102.67,D,0
34.21074,-118.06157,331.52,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,304.48,74.14,D,0
34.20679,-118.08459,349.53,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,290.53,33.11,D,0
34.19987,-118.12492,350.77,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,295.67,13.66,D,0
34.1991,-118.12936,354.89,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,306.99,13.66,D,0
34.19834,-118.1338,354.71,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,300.89,8.27,D,0
34.19757,-118.13826,353.7,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,300.56,8.27,D,0
34.19682,-118.1427,353.49,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,301.67,16.31,D,0
34.19605,-118.14713,354.23,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,304,16.31,D,0
34.19529,-118.15157,356.09,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,303.28,24.04,D,0
34.19453,-118.15599,354.7,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,312.51,24.04,D,0
34.19378,-118.16042,330.88,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,285.53,6.65,D,0
34.21144,-118.0574,367,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,325.72,195.47,D,0
34.20096,-118.13905,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,303.2,8.27,D,0
34.21016,-118.08535,341.87,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,310.7,33.11,D,0
34.20326,-118.12563,339.73,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,291.98,13.66,D,0
34.20249,-118.13012,351.92,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,296.98,13.66,D,0
34.20172,-118.13458,343.08,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,294.59,8.27,D,0
34.20019,-118.14349,354.62,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,302.24,16.31,D,0
34.19943,-118.14793,355.47,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,311.56,16.31,D,0
34.19867,-118.15238,354.8,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,315.02,24.04,D,0
34.19791,-118.15681,354.97,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,304.96,24.04,D,0
34.20942,-118.0897,295.21,0.41,0.37,2025-01-08,2045,N,VIIRS,l,2,319.52,56.3,D,0
34.20511,-118.13531,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,300.59,12.94,D,0
34.20129,-118.15759,367,0.41,0.37,2025-01-08,2045,N,VIIRS,h,2,293.64,9.65,D,0
34.21355,-118.08604,343.87,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,285.26,8.62,D,0
34.21282,-118.09032,345.87,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,285.39,6.91,D,0
34.20435,-118.13979,354.23,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,297.98,12.94,D,0
34.20358,-118.14424,356.42,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,307.73,19.98,D,0
34.20282,-118.1487,356.17,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,300.1,19.98,D,0
34.20205,-118.15314,355.71,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,301.83,9.65,D,0
34.20774,-118.1405,345.32,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,293.67,12.94,D,0
34.20697,-118.14499,354.89,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,296.05,19.98,D,0
34.20467,-118.15838,330.91,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,289.24,9.65,D,0
34.21114,-118.14118,335.41,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,290.98,4.61,D,0
34.20883,-118.15466,332.92,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,289.69,3.66,D,0
34.20807,-118.1591,334.48,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,289.17,3.66,D,0
34.21453,-118.14188,329.92,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,291.55,4.61,D,0
34.21375,-118.14642,346.34,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,298.44,12.66,D,0
34.21222,-118.15542,332.93,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,288.94,3.66,D,0
34.2211,-118.12401,335.18,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,295.92,5.74,D,0
34.21951,-118.13335,325.61,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,287.47,2.92,D,0
34.21793,-118.14259,336.59,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,296.47,9.52,D,0
34.21716,-118.14709,344.46,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,299.66,29.91,D,0
34.22055,-118.14778,335.31,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,302.6,29.91,D,0
34.3403,-118.47564,334.71,0.41,0.37,2025-01-08,2045,N,VIIRS,n,2,298.23,19.2,D,0
34.23577,-119.24263,333.45,0.44,0.38,2025-01-08,2045,N,VIIRS,n,2,296.18,3.7,D,0
36.15314,-121.07001,330.89,0.48,0.4,2025-01-08,2046,N,VIIRS,n,2,294.9,9.77,D,0
36.15213,-121.07531,356.37,0.48,0.4,2025-01-08,2046,N,VIIRS,n,2,300.4,20.23,D,0
36.6189,-119.0153,331.41,0.41,0.37,2025-01-08,2046,N,VIIRS,n,2,287.54,2.65,D,0
36.98495,-120.82424,333.53,0.46,0.39,2025-01-08,2046,N,VIIRS,n,2,289.62,2.62,D,0
36.98654,-120.82198,328.61,0.46,0.39,2025-01-08,2046,N,VIIRS,n,2,288.69,2.71,D,0
34.60711,-117.33508,306.24,0.49,0.49,2025-01-09,0907,N,VIIRS,n,2,273.1,2.16,N,2
34.4306,-118.64563,295.55,0.58,0.52,2025-01-09,0907,N,VIIRS,n,2,275.58,1.09,N,2
34.22101,-118.15039,340.46,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,286.06,4.77,N,0
34.22154,-118.15678,319.81,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,282.59,4.77,N,0
34.21989,-118.1367,302.45,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,281.3,1.9,N,0
34.21525,-118.08086,313.65,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,282.96,2.81,N,0
34.2139,-118.06437,298.32,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,281.51,3.45,N,0
34.21639,-118.15209,331.92,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,283.66,4.77,N,0
34.21586,-118.14558,322.23,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,283.45,1.9,N,0
34.21153,-118.093,321.14,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,282.48,4.38,N,0
34.21062,-118.08212,334.29,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,284.26,2.81,N,0
34.20933,-118.06639,324.57,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,284.06,3.45,N,0
34.20883,-118.06033,334.87,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,287.36,3.45,N,0
34.21691,-118.15842,301.42,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,281.14,4.77,N,0
34.21111,-118.08806,313.44,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,282.84,4.38,N,0
34.21001,-118.07465,301.16,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,282.58,2.81,N,0
34.20842,-118.05547,300.89,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,282.94,1.89,N,0
34.20536,-118.07565,299.51,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,283.56,2.03,N,0
34.20474,-118.06815,298.23,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,282.05,2.34,N,0
34.20422,-118.06188,312.4,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,282.91,2.34,N,0
34.2038,-118.05684,307.11,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,284.46,2.09,N,0
34.20608,-118.14237,297.48,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,283.33,1.94,N,0
34.19877,-118.05325,300.48,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,283.68,2.09,N,0
34.2201,-118.15244,355.56,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,290.42,4.45,N,0
34.21439,-118.08863,321.2,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,283.64,2.88,N,0
34.21388,-118.08298,338.44,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,285.43,2.88,N,0
34.21247,-118.06734,322.13,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,283.53,3.82,N,0
34.21952,-118.14585,308.91,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,283.18,4.45,N,0
34.21827,-118.13188,307.04,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,280.28,1.47,N,0
34.21527,-118.0985,295.56,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,280.94,1.61,N,0
34.21481,-118.09345,304.64,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,282.65,1.61,N,0
34.21187,-118.06071,300.7,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,282.36,4.06,N,0
34.20728,-118.06229,339.23,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,288.15,4.06,N,0
34.20683,-118.05725,328.24,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,286.88,4.06,N,0
34.2155,-118.15406,298.14,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,281.31,4.45,N,0
34.21492,-118.14764,312.06,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,281.7,4.45,N,0
34.20977,-118.08997,300.84,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,280.29,2.88,N,0
34.20925,-118.08421,301.8,0.54,0.5,2025-01-09,0907,N,VIIRS,n,2,281.64,2.88,N,0
34.2079,-118.06909,302.94,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,282.59,3.82,N,0
34.20396,-118.07802,296.84,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,282.65,0.78,N,0
34.2033,-118.07069,297.1,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,281.1,0.78,N,0
34.20179,-118.0537,297.2,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,283,1.7,N,0
34.14397,-117.4261,295.15,0.49,0.49,2025-01-09,0907,N,VIIRS,n,2,280.96,0.48,N,2
34.20512,-118.14431,301.19,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,284.27,1.29,N,0
34.20457,-118.13805,296.45,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,283.33,1.29,N,0
34.19763,-118.06012,300.59,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,283.28,2.81,N,0
34.1972,-118.05521,313,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,284.05,1.7,N,0
34.20102,-118.15167,308.96,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,286.85,2.21,N,0
34.20047,-118.14543,304.15,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,286.46,1.68,N,0
34.19992,-118.13924,302.84,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,286.17,1.68,N,0
34.19937,-118.13303,302.75,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,285.55,1.63,N,0
34.19883,-118.12689,303.83,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,285.38,1.63,N,0
34.19257,-118.05639,299.91,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,281.39,1.18,N,0
34.18474,-118.02142,350.18,0.53,0.5,2025-01-09,0907,N,VIIRS,n,2,287.33,9.92,N,0
34.19688,-118.15871,300.55,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,281.8,2.21,N,0
34.19634,-118.1526,310.87,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,286.48,2.21,N,0
34.1958,-118.14644,306.33,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,286.42,1.68,N,0
34.19526,-118.14028,306.59,0.54,0.51,2025-01-09,0907,N,VIIRS,n,2,286.74,1.68,N,0
